ResponseId,evidence_free,evidence_based,speech_id,text,item_id,party,chamber,decade_group,starting_year,bin,evidence_minus_intuition_score
R_1irEv2hA6Jaf7LF,3.0,4.0,530013910,Then. so far as I am concerned. Mr. President. I dismiss the subject. Let the Senator take his reputation to the tombs. if hewants. it is nothing to me. But still I thought I would be permitted to express a sufficient degree of friendship and interest in the Senator to notify him that the amendment he is trying to lay on the table here is the act of 1837. a Democratic measure. signed by Andrew Jackson. I think. and thattherefore he must not think hard of me or ill of me if I am disposed to present a question of that gravity to the consideration of this body. It is true that we are expected to go with a hop. skip. and a jump at the bidding of those who crack the whip over us just now. but that is such a novel proceeding in the Senate of the United,35,Democrat,S,1,1893,"(-0.877, 1.313]",-0.9517075
R_1irEv2hA6Jaf7LF,1.0,5.0,540136855,cancer in the middle of our territory which threatens the security of the people of the United States immediately contiguous to this area. Without going into details. I assert as a fact which can not be denied. about which the proof is so overwhelming as to make it absurd to contradict it. that the authorities of the Indian Territory in the Five Civilized Tribes. because of circumstances. probably. for Vhich they are not responsible. are unable to protect life. liberty. and property in their own midst. and that Territory has become a harbor for criminals. I will confine myself to a personal statement as to the condition of the southern part of my own State. Property has been depreciated 25 per cent in southern Missouri by reason of the condition of affairs in the Indian Territory now. Towns in Kansas and in Missouri have been attacked openly. banks robbed. and,26,Democrat,S,1,1897,"(-3.066, -0.877]",-1.0430455
R_1irEv2hA6Jaf7LF,1.0,5.0,550133425,Mr. Speaker. in the discussion of the project advanced by the pending resolution it is evident that we are not occupied -with the benefits that are to accrue to the people of Hawaii. but our concern is how our people are to be affected. I take this to be the sole question at issue with us. I shall make no attempt to convince those who in this or any other matter of public import assume the position that the policy of our Government should seek to benefit any people save our own. Those who argue that we should annex Hawaii because it will result beneficially to the people of the islands will not be heard patiently by me. nor shall I stoop to argue the matter with them. The advantage or disadvantage to them is a question 6f supreme indifference to me. Let them look to their own interests. The,33,Democrat,H,1,1897,"(-0.877, 1.313]",-1.1851321000000001
R_1irEv2hA6Jaf7LF,1.0,5.0,580015409,Now. can the chairnan of the committee give the information to the committee as to when this work will likely be completed?,56,Democrat,H,2,1903,"(1.409, 3.442]",2.8213615
R_1irEv2hA6Jaf7LF,1.0,5.0,600029576,If the gentleman will allow me. I hardly think he intends to convey the impression that we have the right or that there is any authority now vested in Congress by any law to compel the railroads to carry the mail.,342,Republican,H,2,1907,"(-2.815, -0.704]",-0.6974531
R_1irEv2hA6Jaf7LF,1.0,5.0,620244089,There had been some negotiations along prior to that. but until the time our committee returned from Alaska and made its report. and for some time back. no negotiations were pending.,376,Republican,S,3,1911,"(1.466, 3.618]",1.4109839
R_1irEv2hA6Jaf7LF,1.0,5.0,660134894,to carriers in order to facilitate transportation. or to loan to carriers upon reasonable security In order to purchase equipment or other facilities. in the event that such carriers are unable to secure elsewhere the funds with which to provide themselves with adequate transportation facilities. Now. that part of tie bill was altered.,96,Democrat,S,4,1919,"(1.557, 3.882]",1.515323
R_1irEv2hA6Jaf7LF,5.0,1.0,670091620,their proud necks in folly. bigotry. or fear to a despised yoke that not a king could place upon our gallant fathers? Oh. the prayer of John Adams was not answered. No Rubens. no Van Dyke has preserved that trial and that scene upon any canvas. but. thank God. it lives. Otis lives. I can hear now his ringing voice. I can see the eager throng. I can see the smirking face of a prostituted judge. I can see the cowardly. treacherous. goldloving glee of hireling counsel doing the will of their royal master for their masters gold. They are all preserved. like flies caught in amber. in the eloquence of Otis. There they are and there they shall abide. for the abhorrence of the lovers of their country. for the emulation of their kind. Wearing a vile mask. a Gorgon would disown. A cheek of parchment and an eye,82,Democrat,S,4,1921,"(-5.43, -3.095]",-2.4927685
R_1irEv2hA6Jaf7LF,1.0,5.0,670256812,A rule could not be made so as to make it possible of practicable application.,392,Republican,H,4,1921,"(1.647, 3.797]",2.1777713
R_1irEv2hA6Jaf7LF,1.0,2.0,680218400,Drunkenness is far more due to the weakness of the drinker than to the strength of the drink. A man who is weak enough to become a miserable toper or drunkard would probably be weak enough to fall into some other form of sensual indulgence that is equally as injurious. or even more so.,85,Democrat,S,4,1925,"(-5.43, -3.095]",-2.2452755
R_1irEv2hA6Jaf7LF,1.0,5.0,690147873,The Senator will excuse me for speaking as plainly as I have-,380,Republican,S,4,1925,"(-4.813, -2.654]",-0.67794925
R_1irEv2hA6Jaf7LF,1.0,5.0,690170586,The House bill permitted the wives of these persons to come In. and the Senate put a limitation upon it of,95,Democrat,H,4,1925,"(-0.769, 1.557]",-0.5802609999999999
R_1irEv2hA6Jaf7LF,1.0,5.0,690220684,Did he give it to you? Mr. BLANTON. You had three boys in the war?,83,Democrat,H,4,1927,"(-5.43, -3.095]",-0.96832246
R_1irEv2hA6Jaf7LF,2.0,5.0,730169511,days gone by. determined so that there was no question about how our Democratic brethren stood. and. I may add in fairness. no question about how our Republican brethren stood. apparently. upon the other side. So I speak not from a partisan standpoint at all. but I speak as one who. with a sacred principle at stake. has at least pursued his own weary way. in his own particular fashion. on every occasion when that principle has come before our people. or come before this body. In 1922 the then leader of the Democratic Party. Mr. Underwood. in speaking to those who were likely to vote in favor of the flexible provisions of the tariff. said: It is a plea of guilty to the charge of incompetency whenever the Congress of the United States passes a measure delegating its constitutional powers to the executive branch of the Government. as it,402,Republican,S,5,1933,"(-2.778, -0.612]",-2.1783132999999997
R_1irEv2hA6Jaf7LF,1.0,5.0,780083282,May I corret the gentleman and say that all of them have that?,122,Democrat,H,6,1943,"(-5.517, -3.22]",-0.49338279999999995
R_1irEv2hA6Jaf7LF,1.0,5.0,840093299,"The Atomic Energy Commission studied the question of utility disposal for a long period of time. They hired experts. who made all sorts of findings. I think. in fairness to all Members of the Senate. it should be understood that provision for the transfer of the utilities was contained in a bill submitted by the administration and approved by the Bureau of the Budget. The text is contained in a joint committee print of the Joint Committee on Atomic Energy. 84th Congress. 1st session. entitled ""Disposal of GovernmentOwned Communities at Oak Ridge. Tenn and Richland. Wash "" which was released in connection with a letter sent by W. F. Libby. the Acting Chairman of the Atomic Energy Commission. under date of April 25. 1955. In the proposal submitted by the administration. it is stipulated. on page 5. as follows: SEC. 303. Transfer of municipal facilities: (a) The Commission is authorized",158,Democrat,S,7,1955,"(1.717, 3.799]",2.5505161
